ResearchAssistant47,19,teri.perkinson@aol.com,http://za2R7zlM0.com,5140192878146010984,-8562426329183186497,Teri Perkinson,Antoni Zielinski,University1,TechnicalReport70,Chair5,Program8,University1,University1,Institute9,Department7,University1
ResearchAssistant48,47,sharyl.visser@mail.com,http://Imxsb0zB7jT80.com,-535945440334511112,1463961214835783440,Sharyl Visser,Duljit Mizerk,University1,AssociateProfessor10,Dean3,ResearchGroup1,University1,University1,Program12,Organization1,University1
ResearchAssistant49,41,denice.leshowitz@hush.com,http://kv5toUp1RY9cl.com,2166633920677203316,-2621344376789100808,Denice Leshowitz,Gusti Labrie,University1,Schedule12,VisitingProfessor9,Department6,University1,University1,Institute20,ResearchGroup4,University1
ResearchAssistant50,21,rosita.dallas@mail.com,http://p36sQ.com,6318721287824554470,4237108886012619876,Rosita Dallas,Edmx Wark,University1,Director1,FullProfessor4,Program19,University1,University1,Program10,Institute3,University1
ResearchAssistant51,27,dahlia.welch@fastmail.com,http://ByJh78BO9.com,-657402087855154957,4477348337785849405,Dahlia Welch,Lottie Goricanec,University1,Lecturer74,Dean20,Organization1,University1,University1,College40,College74,University1
ResearchAssistant52,31,angelia.kurtz@aol.com,http://clBNDcgZ1v.com,-940561751534384172,-5729251424493343750,Angelia Kurtz,Roberta McWalter,University1,University1,VisitingProfessor5,Program1,University1,University1,College82,ResearchGroup1,University1
ResearchAssistant53,36,quyen.st-amour@aol.com,http://b7ndbSbg.com,-6162148209506556723,5009825831314036882,Quyen St-Amour,Camila Follmer,University1,Institute4,AssociateProfessor13,Organization1,University1,University1,ResearchGroup1,College15,University1
ResearchAssistant54,51,ninetta.nyce@rocketmail.com,http://G1mSi8.com,-2697767963237277769,-3114455948590600383,Ninetta Nyce,Hedi America,University1,College47,Professor15,Organization1,University1,University1,Organization1,College81,University1
ResearchAssistant55,31,caye.spohn@aim.com,http://nn658lWnL.com,-8196199669199051755,-2154742129607037268,Caye Spohn,Alma Tanner,University1,ConferencePaper145,AssociateProfessor7,ResearchGroup15,University1,University1,ResearchGroup10,Department1,University1
ResearchAssistant56,64,almerinda.tsonos@live.com,http://TmTkFlY.com,-3646152695868057032,1439449609751610900,Almerinda Tsonos,Patrica Wolfs,University1,UnofficialPublication10,AssistantProfessor9,College53,University1,University1,Institute20,College65,University1
ResearchAssistant57,44,kas.schenck@gmx.net,http://g3k2VfrU.com,-6891654768106283845,-5827330471314948,Kas Schenck,Celestyn Lupien,University1,Person478,FullProfessor11,College36,University1,University1,Institute6,Organization1,University1
ResearchAssistant58,52,ijff.murphy@gmail.com,http://xaXOYq0zYEtKN.com,8418499874752131170,-2990625492873896879,Ijff Murphy,Merle Vanasse,University1,University1,AssistantProfessor19,College47,University1,University1,Program4,University1,University1
ResearchAssistant59,24,okey.crocker@netdove.net,http://9oZYyzbAt.com,5209891242042850224,8686784008843125510,Okey Crocker,Malory Tappert,University1,Publication191,VisitingProfessor5,University1,University1,University1,College32,Department3,University1
ResearchAssistant60,28,amnish.herrmann@outlook.com,http://hjRdCBPjW85nL.com,913924301906364461,-1931754641542687314,Amnish Herrmann,Kui-Soon Sezer,University1,Software38,Dean17,College97,University1,University1,ResearchGroup8,Institute8,University1
